# Residuals   
# Time        	p             	Ux            	Uy            	Uz            
2119          	1.4713670e-02	2.0286540e-03	1.7254530e-03	3.6348240e-04
2120          	1.2109290e-02	1.9865370e-03	1.5408280e-03	3.3103370e-04
2121          	1.5322940e-02	1.9614580e-03	1.6160170e-03	3.5957920e-04
2122          	1.3900390e-02	1.9910620e-03	1.5906240e-03	3.3845720e-04
2123          	1.3428850e-02	1.9204510e-03	1.4626440e-03	3.0797850e-04
2124          	1.3388270e-02	1.9936540e-03	1.5534100e-03	3.1871900e-04
2125          	1.6737870e-02	1.9888450e-03	1.5261330e-03	3.1729250e-04
2126          	1.5797570e-02	2.0963720e-03	1.6006060e-03	3.3352060e-04
2127          	1.3954900e-02	2.1139360e-03	1.6148310e-03	3.3491600e-04
2128          	1.5207550e-02	2.0150360e-03	1.5747320e-03	3.3561830e-04
2129          	1.3850660e-02	2.0646370e-03	1.6812840e-03	3.4474500e-04
2130          	1.5069960e-02	1.9290250e-03	1.5098250e-03	3.1873990e-04
2131          	1.2852150e-02	1.9804670e-03	1.5339390e-03	3.2429280e-04
2132          	1.5544010e-02	1.9121250e-03	1.5538550e-03	3.3576340e-04
2133          	1.8368750e-02	1.9845240e-03	1.6403660e-03	3.4187600e-04
2134          	1.8873850e-02	2.1298460e-03	1.6541520e-03	3.5396330e-04
2135          	1.4981170e-02	2.2151280e-03	1.6993050e-03	3.5969790e-04
2136          	1.5047490e-02	2.1463010e-03	1.6846970e-03	3.5933410e-04
2137          	1.5440970e-02	2.0205190e-03	1.5044620e-03	3.2756600e-04
2138          	1.3587900e-02	2.0653220e-03	1.5968750e-03	3.2841940e-04
2139          	1.5433520e-02	2.1189980e-03	1.6274500e-03	3.3976770e-04
2140          	1.5441420e-02	2.1045300e-03	1.5933730e-03	3.4459360e-04
2141          	1.5242170e-02	2.1125810e-03	1.6985530e-03	3.6980240e-04
2142          	1.7495110e-02	2.0331500e-03	1.5764850e-03	3.3379510e-04
2143          	1.7549130e-02	2.1358640e-03	1.7150860e-03	3.6742800e-04
2144          	1.5430230e-02	2.0947200e-03	1.6657020e-03	3.4667980e-04
2145          	1.4657920e-02	2.0392460e-03	1.5656140e-03	3.3990670e-04
2146          	1.5867640e-02	2.0985130e-03	1.6349430e-03	3.6438100e-04
2147          	1.3860100e-02	2.0454660e-03	1.5639190e-03	3.4735630e-04
2148          	1.6738540e-02	1.9641310e-03	1.5857230e-03	3.3829460e-04
2149          	1.4777020e-02	2.0681190e-03	1.6626070e-03	3.5099290e-04
2150          	1.3232470e-02	1.9414850e-03	1.5537620e-03	3.3150520e-04
2151          	1.3941600e-02	1.9584290e-03	1.5498350e-03	3.3063670e-04
2152          	1.6387460e-02	2.0530440e-03	1.5798720e-03	3.2878840e-04
2153          	1.5531520e-02	2.0541970e-03	1.5806780e-03	3.4043380e-04
2154          	1.5751720e-02	1.9652680e-03	1.5148100e-03	3.1788810e-04
2155          	1.6322820e-02	2.1991430e-03	1.6756030e-03	3.4864810e-04
2156          	1.7192470e-02	2.0292460e-03	1.5802090e-03	3.3144930e-04
2157          	1.9426590e-02	2.1584380e-03	1.6726670e-03	3.6177870e-04
2158          	1.7920780e-02	2.3293610e-03	1.9255790e-03	4.2244830e-04
2159          	1.3959770e-02	2.1426740e-03	1.5904530e-03	3.4651860e-04
2160          	1.3927770e-02	1.9984960e-03	1.6933670e-03	3.5651340e-04
2161          	1.5710110e-02	1.9755760e-03	1.6329120e-03	3.3968540e-04
2162          	1.4379570e-02	2.0377790e-03	1.5710920e-03	3.3319910e-04
2163          	1.4871590e-02	2.0926840e-03	1.5857830e-03	3.4574750e-04
2164          	1.6942880e-02	2.0873710e-03	1.5385940e-03	3.4057800e-04
2165          	1.4637050e-02	2.1276960e-03	1.6673130e-03	3.5525780e-04
2166          	1.3115670e-02	2.0122360e-03	1.6288390e-03	3.4506560e-04
2167          	1.7355350e-02	2.0502980e-03	1.6747090e-03	3.5995620e-04
2168          	1.7545730e-02	2.2003330e-03	1.6862730e-03	3.4921230e-04
2169          	1.6510120e-02	2.0622250e-03	1.7176790e-03	3.9733700e-04
2170          	1.4839340e-02	2.0699370e-03	1.6954070e-03	3.9000670e-04
2171          	1.5761360e-02	2.0253410e-03	1.5913130e-03	3.4931630e-04
2172          	1.6860090e-02	2.0658820e-03	1.5753320e-03	3.4149070e-04
2173          	1.6811210e-02	2.1154090e-03	1.5863440e-03	3.4239150e-04
2174          	1.5255670e-02	2.1710860e-03	1.6340310e-03	3.4936710e-04
2175          	1.5812840e-02	2.0173160e-03	1.5133560e-03	3.2385720e-04
2176          	1.5557170e-02	2.0817460e-03	1.5763830e-03	3.3725440e-04
2177          	1.5054760e-02	2.0585050e-03	1.5790330e-03	3.3778750e-04
2178          	1.9676240e-02	2.0981450e-03	1.6488170e-03	3.6825080e-04
2179          	1.8491280e-02	2.4203030e-03	2.0446860e-03	4.3727210e-04
2180          	1.6105760e-02	2.2670200e-03	1.7628630e-03	3.5494950e-04
2181          	1.4798080e-02	2.1313950e-03	1.6872190e-03	3.5004240e-04
2182          	1.6290500e-02	2.0681110e-03	1.6529110e-03	3.5311120e-04
2183          	1.8215570e-02	2.1707040e-03	1.7794240e-03	3.5375600e-04
2184          	1.6970180e-02	2.1948690e-03	1.7537120e-03	3.6146650e-04
2185          	1.5601960e-02	2.1424060e-03	1.7071630e-03	3.5492110e-04
2186          	1.4514970e-02	2.1196890e-03	1.6440940e-03	3.4336390e-04
2187          	1.7192660e-02	2.0982020e-03	1.7083990e-03	3.5970550e-04
2188          	1.8627060e-02	2.2203280e-03	1.7160010e-03	3.4879250e-04
2189          	1.6746360e-02	2.3077480e-03	1.7938060e-03	3.8972970e-04
2190          	1.5566450e-02	2.1470820e-03	1.7506440e-03	3.6645740e-04
2191          	1.5015170e-02	2.1491780e-03	1.6377210e-03	3.3735240e-04
2192          	1.3586130e-02	2.0616720e-03	1.6126060e-03	3.4239880e-04
2193          	1.3953570e-02	2.0805470e-03	1.6398570e-03	3.5101290e-04
2194          	1.5862510e-02	2.0641380e-03	1.6023130e-03	3.3765750e-04
2195          	1.5271300e-02	2.1983490e-03	1.7289210e-03	3.5550110e-04
2196          	1.3034270e-02	2.0933610e-03	1.6104000e-03	3.4123430e-04
2197          	1.1632680e-02	2.1221080e-03	1.6545670e-03	3.4972210e-04
2198          	1.3300570e-02	2.0699340e-03	1.6686800e-03	3.7449760e-04
2199          	1.6737550e-02	2.1641730e-03	1.6373080e-03	3.5514480e-04
2200          	1.7457650e-02	2.3038820e-03	1.7323290e-03	3.5790690e-04
2201          	1.7411900e-02	2.2094700e-03	1.7081430e-03	3.4803020e-04
2202          	1.6821290e-02	2.1917400e-03	1.6569430e-03	3.4795930e-04
2203          	1.7268350e-02	2.1747770e-03	1.6734680e-03	3.4801170e-04
2204          	1.4611690e-02	2.3414010e-03	1.7118330e-03	3.5409830e-04
2205          	1.3917700e-02	2.1463230e-03	1.6362680e-03	3.4590700e-04
2206          	1.2436690e-02	2.1692430e-03	1.6865890e-03	3.5889210e-04
2207          	1.1797860e-02	2.1191080e-03	1.5998890e-03	3.5213710e-04
2208          	1.3370510e-02	2.1091810e-03	1.6129230e-03	3.3674110e-04
2209          	1.6982750e-02	2.2193940e-03	1.6906970e-03	3.5692520e-04
2210          	1.7270310e-02	2.3815710e-03	1.7649630e-03	3.7679400e-04
2211          	1.6816710e-02	2.2346090e-03	1.6665110e-03	3.6395020e-04
2212          	1.6133390e-02	2.2437430e-03	1.6162600e-03	3.4364840e-04
2213          	1.5245890e-02	2.1674380e-03	1.5786150e-03	3.3320600e-04
2214          	1.3971630e-02	2.1639160e-03	1.7409790e-03	3.7462310e-04
2215          	1.2489900e-02	2.1629710e-03	1.5929410e-03	3.3787340e-04
2216          	1.3283720e-02	2.1607860e-03	1.6728750e-03	3.6261240e-04
2217          	1.2807600e-02	2.1047560e-03	1.5815020e-03	3.4253490e-04
2218          	1.3811240e-02	2.1614650e-03	1.5999760e-03	3.5055720e-04
2219          	1.8205530e-02	2.1951940e-03	1.6218070e-03	3.5451130e-04
2220          	1.6307550e-02	2.2763920e-03	1.9330620e-03	4.3194610e-04
2221          	1.7925610e-02	2.2332800e-03	1.7218500e-03	3.5198110e-04
2222          	1.5519960e-02	2.2087000e-03	1.5929690e-03	3.4594390e-04
2223          	1.4300100e-02	2.2225060e-03	1.6859200e-03	3.5859960e-04
2224          	1.3763400e-02	2.1503090e-03	1.6564560e-03	3.5582470e-04
2225          	1.4862700e-02	2.1101620e-03	1.5630190e-03	3.3881310e-04
2226          	1.4038190e-02	2.1678270e-03	1.6376810e-03	3.5810960e-04
2227          	1.3616400e-02	2.1605960e-03	1.5663040e-03	3.4213760e-04
2228          	1.5654930e-02	2.2621100e-03	1.6387400e-03	3.6802870e-04
2229          	1.8427670e-02	2.2245110e-03	1.6828180e-03	3.5320400e-04
2230          	1.8602330e-02	2.2600700e-03	1.7675330e-03	3.7556540e-04
2231          	1.7825790e-02	2.2165690e-03	1.6650280e-03	3.5409060e-04
2232          	1.5937000e-02	2.3118760e-03	1.7634910e-03	3.9280250e-04
2233          	1.3900290e-02	2.1920420e-03	1.7079910e-03	3.7370110e-04
2234          	1.5293850e-02	2.1577680e-03	1.6406010e-03	3.5299880e-04
2235          	1.5806640e-02	2.1262530e-03	1.5782810e-03	3.5160960e-04
2236          	1.5233500e-02	2.2569600e-03	1.7078110e-03	3.6059710e-04
2237          	1.5187600e-02	2.2950200e-03	1.7499450e-03	3.6735660e-04
2238          	1.6606420e-02	2.1325600e-03	1.6562320e-03	3.4868770e-04
2239          	1.7819290e-02	2.1607940e-03	1.6368260e-03	3.5378500e-04
2240          	1.4492490e-02	2.2649600e-03	1.6810680e-03	3.5642020e-04
2241          	1.3745020e-02	2.1611220e-03	1.6445060e-03	3.5769120e-04
2242          	1.3322380e-02	2.2241270e-03	1.6622960e-03	3.6350970e-04
2243          	1.4848520e-02	2.2403710e-03	1.6487890e-03	3.5201550e-04
2244          	1.5518530e-02	2.1345120e-03	1.6897160e-03	3.6529590e-04
2245          	1.6929750e-02	2.3192540e-03	1.6963290e-03	3.7418620e-04
2246          	1.4393610e-02	2.2506150e-03	1.7480100e-03	3.9049890e-04
2247          	1.5316170e-02	2.2363200e-03	1.6797570e-03	3.5729280e-04
2248          	1.7228650e-02	2.2606550e-03	1.7112250e-03	3.6405930e-04
2249          	1.7365400e-02	2.2584970e-03	1.6791870e-03	3.5624290e-04
2250          	1.3480490e-02	2.3460950e-03	1.8209540e-03	3.8492930e-04
2251          	1.3713180e-02	2.0578420e-03	1.5630050e-03	3.3520280e-04
2252          	1.4611180e-02	2.2075390e-03	1.6390430e-03	3.4893820e-04
2253          	1.4917560e-02	2.2217180e-03	1.6861840e-03	3.5219420e-04
2254          	1.4095260e-02	2.2296140e-03	1.6578420e-03	3.4813910e-04
2255          	1.3049930e-02	2.1367920e-03	1.7071850e-03	3.6351390e-04
2256          	1.8142620e-02	2.0850920e-03	1.6369980e-03	3.5534700e-04
2257          	2.0015600e-02	2.4020140e-03	1.8243010e-03	4.0126490e-04
2258          	1.5578640e-02	2.2670490e-03	1.7046630e-03	3.7721860e-04
2259          	1.2082500e-02	2.1924840e-03	1.6674380e-03	3.6570340e-04
2260          	1.4845160e-02	2.0999200e-03	1.6645530e-03	3.6295380e-04
2261          	1.3783440e-02	2.2197150e-03	1.6988500e-03	3.7064440e-04
2262          	1.4537220e-02	2.1360490e-03	1.7029970e-03	3.8540840e-04
2263          	1.5881830e-02	2.0988930e-03	1.5993290e-03	3.4257260e-04
2264          	1.5609110e-02	2.1142460e-03	1.6283080e-03	3.5972330e-04
2265          	1.5373180e-02	2.1340690e-03	1.6202980e-03	3.5069230e-04
2266          	1.7062370e-02	2.1537120e-03	1.6553750e-03	3.5026180e-04
2267          	1.3933140e-02	2.2398110e-03	1.6671580e-03	3.5773860e-04
2268          	1.3615290e-02	2.1197070e-03	1.6513780e-03	3.4404950e-04
2269          	1.4156450e-02	2.1882480e-03	1.6130050e-03	3.4335330e-04
2270          	1.7354230e-02	2.1620070e-03	1.6315790e-03	3.3976340e-04
2271          	1.5620360e-02	2.1974400e-03	1.6621850e-03	3.6874650e-04
2272          	1.4336630e-02	2.1447130e-03	1.5922470e-03	3.4283510e-04
2273          	1.5884910e-02	2.1125630e-03	1.6018180e-03	3.3693400e-04
2274          	1.5491330e-02	2.2421290e-03	1.6847320e-03	3.5589720e-04
2275          	1.5363530e-02	2.2491050e-03	1.6995080e-03	3.6216310e-04
2276          	1.4511900e-02	2.1806210e-03	1.6461230e-03	3.4190000e-04
2277          	1.4699370e-02	2.1972260e-03	1.6888540e-03	3.4706090e-04
2278          	1.5851210e-02	2.1806810e-03	1.6939080e-03	3.5633580e-04
2279          	1.5932360e-02	2.3978770e-03	1.8398760e-03	3.7483010e-04
2280          	1.7590720e-02	2.2506140e-03	1.6529040e-03	3.5058410e-04
2281          	1.6449510e-02	2.2755090e-03	1.6770010e-03	3.5338740e-04
2282          	1.5523890e-02	2.2782450e-03	1.7442460e-03	3.5476820e-04
2283          	1.6563470e-02	2.1508440e-03	1.7817490e-03	3.7492640e-04
2284          	1.7639100e-02	2.2331530e-03	1.6680200e-03	3.5866960e-04
2285          	1.4459140e-02	2.2887120e-03	1.7813450e-03	3.7363640e-04
2286          	1.1962160e-02	2.2424780e-03	1.7128380e-03	3.5821440e-04
2287          	1.4725660e-02	2.0179360e-03	1.5339450e-03	3.2893610e-04
2288          	1.7249130e-02	2.3941350e-03	1.8991130e-03	4.0155200e-04
2289          	1.5631160e-02	2.3301410e-03	1.7546510e-03	3.6555100e-04
2290          	1.5759110e-02	2.0679050e-03	1.6052690e-03	3.4152810e-04
2291          	1.5582650e-02	2.2706250e-03	1.6947290e-03	3.7558450e-04
2292          	1.3997330e-02	2.2044610e-03	1.6880450e-03	3.5859900e-04
2293          	1.4516790e-02	2.1082840e-03	1.6505140e-03	3.4868880e-04
2294          	1.5846390e-02	2.1339850e-03	1.6839910e-03	3.4756510e-04
2295          	1.4606850e-02	2.2966130e-03	1.7157460e-03	3.5228000e-04
2296          	1.4370570e-02	2.1031950e-03	1.6379400e-03	3.4982550e-04
2297          	1.7031190e-02	2.0854360e-03	1.5944400e-03	3.5386550e-04
2298          	1.6224520e-02	2.2391050e-03	1.6589490e-03	3.5369530e-04
2299          	1.5258760e-02	2.2058800e-03	1.7065820e-03	3.8691340e-04
2300          	1.4621000e-02	2.0870370e-03	1.5756560e-03	3.3796850e-04
2301          	1.4140360e-02	2.1257240e-03	1.6344210e-03	3.5260410e-04
2302          	1.5474800e-02	2.1159660e-03	1.6437490e-03	3.6813550e-04
2303          	1.3947570e-02	2.2142900e-03	1.7293390e-03	3.7100580e-04
2304          	1.3983790e-02	2.0915780e-03	1.6378840e-03	3.3832800e-04
2305          	1.5202450e-02	2.1142310e-03	1.6210160e-03	3.2976170e-04
2306          	1.7074220e-02	2.0602790e-03	1.6037960e-03	3.3812190e-04
2307          	1.4327700e-02	2.1820710e-03	1.6618940e-03	3.4862340e-04
2308          	1.3493040e-02	2.0541010e-03	1.5715680e-03	3.2792710e-04
2309          	1.4437870e-02	1.9753240e-03	1.5312610e-03	3.3204830e-04
2310          	1.4640030e-02	2.2547360e-03	1.7065150e-03	3.6180190e-04
2311          	1.6003870e-02	2.0169380e-03	1.5631250e-03	3.3153570e-04
2312          	1.4828600e-02	2.2131230e-03	1.6285370e-03	3.5881910e-04
2313          	1.3511490e-02	2.1083190e-03	1.5285430e-03	3.2763430e-04
2314          	1.4735810e-02	2.0266670e-03	1.5614650e-03	3.3097630e-04
2315          	1.6524280e-02	2.2326590e-03	1.6504920e-03	3.5172270e-04
2316          	1.6789990e-02	2.1359920e-03	1.5792290e-03	3.3118980e-04
2317          	1.7430880e-02	2.1134250e-03	1.6887850e-03	3.5030500e-04
2318          	1.4015400e-02	2.2196220e-03	1.7481940e-03	3.6169690e-04
2319          	1.4693500e-02	2.0355630e-03	1.5654130e-03	3.4864260e-04
2320          	1.6611680e-02	2.0408380e-03	1.5911450e-03	3.3916390e-04
2321          	1.6208050e-02	2.1320930e-03	1.6543700e-03	3.5705730e-04
2322          	1.4418540e-02	2.1204540e-03	1.5639450e-03	3.3583880e-04
2323          	1.5256650e-02	2.0159050e-03	1.5712290e-03	3.5996790e-04
2324          	1.5299590e-02	2.0537360e-03	1.6869240e-03	3.8955400e-04
2325          	1.6527960e-02	2.0800360e-03	1.6467610e-03	3.7503220e-04
2326          	1.5288650e-02	1.9857730e-03	1.5382150e-03	3.2853500e-04
2327          	1.4826330e-02	1.9846220e-03	1.5448720e-03	3.3339340e-04
2328          	1.4948040e-02	1.9816660e-03	1.4920360e-03	3.2705370e-04
2329          	1.6779260e-02	2.0894590e-03	1.5281950e-03	3.2989290e-04
2330          	1.5085140e-02	2.2564680e-03	1.6528590e-03	3.6435310e-04
2331          	1.6196440e-02	1.9700480e-03	1.5730200e-03	3.3535960e-04
2332          	1.7244670e-02	2.1885880e-03	1.6893700e-03	3.5535920e-04
2333          	1.5383000e-02	2.1402320e-03	1.7139920e-03	3.5213250e-04
2334          	1.5791280e-02	2.0382670e-03	1.5951280e-03	3.5658260e-04
2335          	1.8113320e-02	2.0865110e-03	1.6792440e-03	3.6243900e-04
2336          	1.7040080e-02	2.0968280e-03	1.6837590e-03	3.5162880e-04
2337          	1.3907360e-02	2.0284390e-03	1.7121730e-03	3.4541770e-04
2338          	1.5084330e-02	2.0412960e-03	1.6986450e-03	3.5144340e-04
2339          	1.4450720e-02	2.1060610e-03	1.6221390e-03	3.2995000e-04
2340          	1.4359400e-02	2.1697620e-03	1.6237320e-03	3.5599630e-04
2341          	1.6218420e-02	2.2221840e-03	1.6980590e-03	3.5561170e-04
2342          	2.1066480e-02	2.1169770e-03	1.6390290e-03	3.3909580e-04
2343          	1.8212860e-02	2.2490110e-03	1.8083670e-03	3.8849590e-04
2344          	1.4454820e-02	2.1598250e-03	1.7499160e-03	3.5830390e-04
2345          	1.4243200e-02	2.1027550e-03	1.5521980e-03	3.2862630e-04
2346          	1.3366620e-02	2.0057200e-03	1.5689770e-03	3.2703090e-04
2347          	1.4589070e-02	1.9745420e-03	1.5228090e-03	3.2147240e-04
2348          	1.5005540e-02	2.1624180e-03	1.6864350e-03	3.6887370e-04
2349          	1.4982570e-02	1.9961410e-03	1.5082130e-03	3.2056420e-04
2350          	1.4658260e-02	2.1148130e-03	1.6419530e-03	3.4629190e-04
2351          	1.6157300e-02	2.1698310e-03	1.5997500e-03	3.4119640e-04
2352          	1.8208560e-02	2.1065870e-03	1.5988490e-03	3.3297630e-04
2353          	1.4246760e-02	2.2787590e-03	1.8270700e-03	3.9166780e-04
2354          	1.4132000e-02	2.0907910e-03	1.6269890e-03	3.6037470e-04
2355          	1.5973400e-02	2.1849940e-03	1.6793310e-03	3.4858280e-04
2356          	1.7791520e-02	2.2448980e-03	1.7495840e-03	3.6056600e-04
2357          	1.6688490e-02	2.2149850e-03	1.7066930e-03	3.5268540e-04
2358          	1.4861430e-02	2.0582560e-03	1.6367190e-03	3.2962420e-04
2359          	1.4347410e-02	2.0430820e-03	1.6174690e-03	3.4610530e-04
2360          	1.4875940e-02	2.2052930e-03	1.7831240e-03	3.7079300e-04
2361          	1.6768550e-02	2.0968910e-03	1.6194060e-03	3.3107070e-04
2362          	1.7600370e-02	2.1915600e-03	1.7199680e-03	3.5642560e-04
2363          	1.5162380e-02	2.1437890e-03	1.6323750e-03	3.4701100e-04
2364          	1.4573790e-02	2.0492750e-03	1.6774580e-03	3.5538780e-04
2365          	1.6574230e-02	2.0791850e-03	1.6322090e-03	3.3360830e-04
2366          	1.9050010e-02	2.4020020e-03	1.8532180e-03	3.6788590e-04
2367          	1.5524980e-02	2.3127010e-03	1.8537110e-03	3.9901850e-04
2368          	1.6364160e-02	2.1599950e-03	1.6827340e-03	3.5847190e-04
2369          	1.6906480e-02	2.2245720e-03	1.7410090e-03	3.5623820e-04
2370          	1.6340380e-02	2.2149140e-03	1.7151580e-03	3.5688250e-04
2371          	1.3048600e-02	2.1118100e-03	1.6325680e-03	3.3418700e-04
2372          	1.3452430e-02	2.1435370e-03	1.6407580e-03	3.5243080e-04
2373          	1.6088120e-02	2.0509850e-03	1.5547520e-03	3.2523790e-04
2374          	1.5095310e-02	2.1713460e-03	1.6834240e-03	3.5331440e-04
2375          	1.3766760e-02	2.0611400e-03	1.5462150e-03	3.2319530e-04
2376          	1.4211490e-02	2.1152410e-03	1.5900860e-03	3.2917560e-04
2377          	1.5915950e-02	2.2293770e-03	1.6690460e-03	3.4630690e-04
2378          	1.7014120e-02	2.1181640e-03	1.5930000e-03	3.3596230e-04
2379          	1.6771370e-02	2.1872820e-03	1.6478670e-03	3.4009890e-04
2380          	1.3720470e-02	2.2460880e-03	1.6979360e-03	3.5563170e-04
2381          	1.4853680e-02	2.1457010e-03	1.7204870e-03	3.6062040e-04
2382          	1.6477830e-02	2.2729240e-03	1.7184960e-03	3.3907820e-04
2383          	1.8844230e-02	2.2105830e-03	1.7016540e-03	3.3665060e-04
2384          	1.4554500e-02	2.2224720e-03	1.7157870e-03	3.6350810e-04
2385          	1.2551910e-02	2.2207710e-03	1.6086970e-03	3.4719820e-04
2386          	1.3764480e-02	2.1735800e-03	1.7169000e-03	3.7794610e-04
2387          	1.5879360e-02	2.0663450e-03	1.6716030e-03	3.6807300e-04
2388          	1.7088160e-02	2.1339450e-03	1.6314230e-03	3.3568400e-04
2389          	1.4665320e-02	2.1885490e-03	1.8154560e-03	4.0985130e-04
2390          	1.4045950e-02	2.0713690e-03	1.6426040e-03	3.7362000e-04
2391          	1.4230200e-02	2.0335820e-03	1.5540420e-03	3.1359640e-04
2392          	1.3330550e-02	1.9971410e-03	1.5872840e-03	3.4001520e-04
2393          	1.3370090e-02	2.0449470e-03	1.5589420e-03	3.3051010e-04
2394          	1.5686400e-02	2.1958200e-03	1.6609650e-03	3.3872310e-04
2395          	1.7455190e-02	2.1063630e-03	1.7396150e-03	3.6406980e-04
2396          	1.6336480e-02	2.1872180e-03	1.6404320e-03	3.5139090e-04
2397          	1.4323190e-02	2.0253790e-03	1.5669240e-03	3.3296150e-04
2398          	1.2796990e-02	2.0170210e-03	1.6291800e-03	3.5928770e-04
2399          	1.4038220e-02	2.0271240e-03	1.5462570e-03	3.2985010e-04
2400          	1.3592500e-02	2.1009410e-03	1.6246920e-03	3.4606250e-04
2401          	1.3718580e-02	2.1079420e-03	1.6068920e-03	3.4252630e-04
2402          	1.3662580e-02	2.3349350e-03	1.7588910e-03	3.7669980e-04
2403          	1.7990140e-02	2.1051420e-03	1.5059090e-03	3.2804530e-04
2404          	1.8120480e-02	2.3258850e-03	1.9480590e-03	4.1093330e-04
2405          	1.6688270e-02	2.1876170e-03	1.6680590e-03	3.5051060e-04
2406          	1.5055300e-02	2.0848060e-03	1.6106910e-03	3.3897950e-04
2407          	1.2566150e-02	2.1129040e-03	1.5668740e-03	3.4761840e-04
2408          	1.5961150e-02	1.9862010e-03	1.5720720e-03	3.5460330e-04
2409          	1.7985560e-02	2.0777830e-03	1.5596510e-03	3.2782470e-04
2410          	1.5775220e-02	2.1588080e-03	1.7877790e-03	3.7938480e-04
2411          	1.3491630e-02	2.1974020e-03	1.7681530e-03	3.6402960e-04
2412          	1.3418740e-02	1.9991020e-03	1.5334240e-03	3.4516470e-04
2413          	1.5589990e-02	2.0796020e-03	1.5778260e-03	3.5121250e-04
2414          	2.1340610e-02	2.0625090e-03	1.5666600e-03	3.3550170e-04
2415          	1.8311980e-02	2.3125830e-03	1.9337680e-03	3.8586230e-04
2416          	1.4089830e-02	2.1541220e-03	1.7811310e-03	3.7640020e-04
2417          	1.5331830e-02	2.0640270e-03	1.6346830e-03	3.4552130e-04
2418          	1.5963780e-02	2.0685860e-03	1.5735410e-03	3.2642090e-04
2419          	1.3698690e-02	2.1028030e-03	1.6919680e-03	3.3981840e-04
2420          	1.2151040e-02	2.0152570e-03	1.5499510e-03	3.3840210e-04
2421          	1.4093090e-02	2.1375480e-03	1.7117510e-03	3.7473280e-04
2422          	1.6369560e-02	2.0919100e-03	1.6115810e-03	3.4812300e-04
2423          	1.7172060e-02	2.1999920e-03	1.7145440e-03	3.5107210e-04
2424          	2.3036540e-02	2.1599280e-03	1.7264290e-03	3.5258840e-04
2425          	2.2292150e-02	2.3353160e-03	2.0375660e-03	4.4476660e-04
2426          	1.7547020e-02	2.4259510e-03	1.9633530e-03	4.3216860e-04
2427          	1.4654030e-02	2.1201720e-03	1.6087170e-03	3.4391290e-04
2428          	1.2639010e-02	2.0818900e-03	1.6025550e-03	3.2446720e-04
2429          	1.5219470e-02	2.0917370e-03	1.7443950e-03	3.7243380e-04
2430          	1.6245180e-02	2.1319180e-03	1.6370300e-03	3.4541710e-04
2431          	1.8615190e-02	2.2945350e-03	1.6265750e-03	3.4905000e-04
2432          	1.6339270e-02	2.2473470e-03	1.7575300e-03	3.6518590e-04
2433          	1.3724860e-02	2.2259660e-03	1.7714780e-03	3.6925820e-04
2434          	1.2446060e-02	2.0872270e-03	1.6630520e-03	3.4803370e-04
2435          	1.5009320e-02	2.0717310e-03	1.6363820e-03	3.3596700e-04
2436          	1.4836390e-02	2.1878180e-03	1.6757090e-03	3.5758780e-04
